"Gene_ID","Pi_gene_0d","Td_gene_0d","Tw_gene_0d","Pi_gene_4d","Td_gene_4d","Tw_gene_4d","Pi_gene_full","Td_gene_full","Tw_gene_full","DOS_east","W_Danaus_plexippus_East","East_Pin_Pis_Monarch","alpha_East","W_alpha_East","Gene_Type","Gene_function"
"DPOGS204167",9.33e-05,-0.740993868,0.000174219,0.00326443,-1.769500801,0.006916462,0.001113004,-1.790141141,0.002226133,-0.018877246,0.011956522,0.031664357,-1.648291663,-0.019707835,"Paired_control","Modulation"
"DPOGS204190",0.004862676,-1.422151224,0.00772271,0.005523636,-1.324284821,0.008933628,0.005028407,-1.458415067,0.008042979,0.096951213,0.175613497,0.055329987,0.684933173,0.12028351,"Paired_control","Modulation"
"DPOGS204164",0.005794709,-0.907109788,0.007811985,0.008618769,-1.374654482,0.014877394,0.006162521,-0.962991717,0.008326764,0.033121019,0.034255599,0,1,0.034255599,"Paired_control","Modulation"
"DPOGS204163",0.00813888,-1.571322872,0.01395974,0.009636275,-0.961794325,0.013655579,0.009912589,-1.310034539,0.015005733,0.00750786,0.333506764,0.320288325,0.039634696,0.013218439,"Paired_control","Modulation"
"DPOGS204162",0.008295774,-0.425174749,0.009517525,0.039411977,0.128005552,0.037961946,0.01541252,-0.229801173,0.016431677,0.039429007,0.214479638,0.158980992,0.25875951,0.055498646,"Paired_control","Modulation"
"DPOGS204194",0.004537883,-0.082161912,0.004649696,0.007866889,-0.507951013,0.009467433,0.004761164,-0.73036,0.005938456,-0.057344353,0.122710623,0.199965756,-0.62957168,-0.077255133,"Paired_control","Modulation"
"DPOGS204195",0.001769146,-1.29437267,0.003192213,0.003354119,-0.562920259,0.004588807,0.003001502,-0.700800366,0.00380701,-0.003120777,0.107125307,0.110963788,-0.035831693,-0.003838481,"Paired_control","Modulation"
"DPOGS204161",0.004409171,-1.722905645,0.008608817,0.009594133,-1.087914402,0.014637713,0.005531031,-1.582310597,0.009630158,0.049950983,0.090385723,0.03406453,0.623120452,0.056321192,"Paired_control","Modulation"
"DPOGS204199",0.001439465,-0.498305559,0.001889509,0.013558201,-1.736390551,0.032121647,0.004174759,-1.523475959,0.007589925,-0.035638071,0,0.036955079,NA,NA,"Paired_control","Modulation"
"DPOGS204200",0.001266223,-1.085104479,0.001952313,0.004129059,-0.501465646,0.00503869,0.001692168,-0.926764358,0.002315074,-0.133021115,0.115264798,0.309539987,-1.685468535,-0.194275189,"Paired_control","Modulation"
"DPOGS204159",0.007857074,-1.069403005,0.011070646,0.010213822,-1.36346098,0.017219852,0.007746838,-1.154295778,0.011131026,0.058261696,0.184482759,0.108018435,0.414479513,0.076464324,"Paired_control","Modulation"
"DPOGS204202",0.001772621,-1.727178379,0.003913297,0.016764435,-1.484750523,0.030725054,0.005439278,-1.489575099,0.009096396,0.083146676,0.151877133,0.051198824,0.662893138,0.100678309,"Paired_control","Modulation"
"DPOGS204156",0.00764995,-0.821691295,0.009797937,0.003575696,-1.644110179,0.007460512,0.00534374,-1.159943639,0.007683583,0.06201212,0.103907638,0.033180586,0.680672313,0.070727052,"Paired_control","Modulation"
"DPOGS204203",0.00335097,-1.579100283,0.006703648,0.006571087,-1.131900329,0.012434186,0.00336331,-1.669688693,0.006577812,-0.043943849,0,0.04596367,NA,NA,"Paired_control","Modulation"
"DPOGS204155",0.003523413,-0.836256648,0.004574221,0.010322125,-0.56450351,0.012298464,0.004627427,-0.717650678,0.005704177,0.008701473,0.008777853,0,1,0.008777853,"Paired_control","Modulation"
"DPOGS204153",0.001030089,-0.457413786,0.001222711,0.018016785,-0.349695386,0.019937574,0.005443952,-0.615822658,0.006499773,0.01936415,0.029147982,0.009039267,0.689883616,0.020108715,"Paired_control","Modulation"
"DPOGS204148",0.011192153,-0.536369502,0.013120109,0.010440287,-1.240092653,0.016825625,0.010052388,-0.839034691,0.012924686,0.007211002,0.301011029,0.288918916,0.040171663,0.012092114,"Immune_genes","Modulation"
"DPOGS204147",0.007232309,-0.220399677,0.007703033,0.009640391,-1.24462527,0.015244171,0.007526767,-0.898836399,0.009863617,-0.063903381,0.081662955,0.161981335,-0.98353508,-0.080318381,"Immune_genes","Modulation"
"DPOGS204146",0.004548142,-1.228779015,0.006994972,0.003974706,-1.643594758,0.008774694,0.006057943,-1.097438786,0.008579723,0.10061436,0.237816764,0.100729549,0.576440501,0.137087215,"Immune_genes","Modulation"
"DPOGS203191",0.000930208,-1.276830436,0.001617637,0.005587949,-1.838379738,0.011799789,0.003303886,-1.62004064,0.005813873,0.04251299,0.044400592,0,1,0.044400592,"Paired_control","Modulation"
"DPOGS203188",0.003444042,-1.117161849,0.005276657,0.000860585,-1.510602523,0.003096062,0.003608054,-1.475195945,0.006174413,0.045790934,0.047988366,0,1,0.047988366,"Paired_control","Modulation"
"DPOGS203196",0.006284602,-1.000988052,0.008737882,0.000399042,-1.151418009,0.001435604,0.004527697,-1.175182361,0.006677618,0.080723079,0.215725806,0.107080139,0.503628514,0.108645667,"Paired_control","Modulation"
"DPOGS203197",0.002639379,-1.375168308,0.004758763,0.008748906,-1.983240935,0.022257519,0.004464502,-1.768859076,0.008733729,0.033746556,0.03492516,0,1,0.03492516,"Paired_control","Modulation"
"DPOGS203198",0.000697945,-0.407594804,0.000811922,0.008018328,-0.838115626,0.010596832,0.002204995,-0.930439195,0.002942745,0.027253669,0.028017241,0,1,0.028017241,"Immune_genes","Signaling"
"DPOGS203199",0.003920444,-0.767533475,0.006192125,0.019027269,1.475296489,0.009883584,0.005431164,0.153155777,0.005105427,-0.747520976,0.337755102,0,1,0.337755102,"Paired_control","Modulation"
"DPOGS203200",0.000157055,-2.005645787,0.000565025,0.006741559,-1.384999058,0.011172747,0.001641153,-1.618499763,0.002891116,0.030389125,0.053633218,0.020943632,0.609502597,0.032689586,"Immune_genes","Signaling"
"DPOGS203170",0.001351687,-1.274445078,0.002409124,0.003560614,0.212456139,0.003232367,0.001835362,-1.129867048,0.002785617,0.149012567,0.175105485,0,1,0.175105485,"Paired_control","Modulation"
"DPOGS203202",0.003573784,-1.290505575,0.005528355,0.010405644,-0.866265336,0.013868394,0.005617398,-1.180360181,0.008120797,0.032975701,0.044309296,0.009543807,0.784609371,0.034765489,"Paired_control","Signaling"
"DPOGS203203",0.002102075,-0.398567101,0.002399376,0.015657456,-0.899219056,0.020938555,0.004468056,-0.743162651,0.005580308,0.015122873,0.015355086,0,1,0.015355086,"Paired_control","Modulation"
"DPOGS203205",0.008286906,-0.547087952,0.010210855,0.053791887,0.711029372,0.042828863,0.010650853,0.044361168,0.010508197,-0.028894488,0.159976731,0.200203885,-0.251456287,-0.040227155,"Paired_control","Modulation"
"DPOGS203206",0.002225315,-1.737593453,0.004571314,0,NA,0,0.001480602,-1.802170591,0.003105416,0.20777027,0.262260128,0,1,0.262260128,"Paired_control","Modulation"
"DPOGS203207",0.004681055,-1.008920075,0.006428673,0.007722896,-0.103843909,0.007980533,0.005065745,-0.847079412,0.00651338,0.110423651,0.246351931,0.095571947,0.612051157,0.150779985,"Paired_control","Modulation"
"DPOGS203168",0.008012703,-1.269005843,0.012138134,0.012756188,0.702813136,0.010338001,0.008546453,-1.039523772,0.01174434,-0.019582852,0.097788126,0.121906676,-0.246640889,-0.02411855,"Paired_control","Modulation"
"DPOGS203167",0.003268683,-1.001999493,0.004686441,0.006139563,-1.065205357,0.009697101,0.004438826,-1.433857817,0.007277116,0.052571729,0.103333333,0.04284406,0.585380067,0.060489274,"Paired_control","Modulation"
"DPOGS203208",0.009417617,-1.030056519,0.013120109,0.00982962,-0.885857024,0.014145312,0.008506394,-1.014422085,0.011668265,0.034271174,0.050993022,0.014453655,0.716556227,0.036539367,"Paired_control","Modulation"
"DPOGS203165",0.004878844,-1.319060699,0.00837956,0.028635779,-0.564141928,0.034726105,0.009261899,-1.105464764,0.013335933,-0.068162176,0.215492958,0.325294458,-0.509536373,-0.1098015,"Paired_control","Modulation"
"DPOGS203210",0.001876105,-1.565153963,0.00352018,0,NA,0,0.001618406,-1.370506971,0.002675165,0.015397131,0.070019724,0.052676631,0.247688683,0.017343093,"Paired_control","Modulation"
"DPOGS203211",0.001132102,-1.13059042,0.001909162,0.017177137,-1.090261495,0.025335384,0.002882147,-1.411400727,0.00477081,-0.023944702,0.096045198,0.125585601,-0.307567729,-0.029540403,"Paired_control","Modulation"
"DPOGS203216",0.002151288,-1.334361766,0.003529851,0.010893838,-0.477073397,0.012702096,0.004696559,-1.013320526,0.00643132,-0.01439314,0.00920069,0.024075974,-1.616757423,-0.014875284,"Paired_control","Modulation"
"DPOGS203217",0.001276166,-1.007280753,0.001919757,0.017208735,-0.987051253,0.023933776,0.004320666,-1.151960714,0.006252389,0.020242436,0.034482759,0.013264542,0.615328283,0.021218217,"Paired_control","Modulation"
"DPOGS203219",0.008215738,-0.069518717,0.008369452,0.004493264,-0.777311566,0.005960718,0.006115342,-0.288900408,0.006613929,0.014366411,0.033317468,0.018202191,0.453674224,0.015115276,"Paired_control","Modulation"
"DPOGS203221",0.003285136,-0.243534154,0.003542578,0.022669221,-0.51418859,0.026583432,0.00570353,-0.753288483,0.007138144,0.000900506,0.048988285,0.047998325,0.020208097,0.00098996,"Paired_control","Modulation"
"DPOGS203222",0.004705942,-0.967914324,0.006424329,0.011327561,-1.356710711,0.018688958,0.006112278,-1.05605828,0.008465336,-0.013051197,0.015057573,0.028685305,-0.905041693,-0.013627731,"Paired_control","Modulation"
"DPOGS203153",0.000230044,-1.510602523,0.000827611,0.011129817,-1.140537157,0.016871976,0.004070922,-1.270062107,0.006261982,0,0,0,NA,NA,"Paired_control","Modulation"
"DPOGS203152",0.009059738,-1.186703277,0.014356043,0.003252667,-0.363403659,0.004212675,0.006211908,-1.382037966,0.010571681,-0.24579316,0.257372654,0.819783198,-2.1851993,-0.562410544,"Paired_control","Modulation"
"DPOGS203149",0.005365828,-1.706544066,0.010382755,0.009506603,-0.701526794,0.012535277,0.005426043,-1.359181197,0.008645269,-0.044605153,0,0.046687663,NA,NA,"Paired_control","Modulation"
"DPOGS203140",0.003263065,-1.280169957,0.005134059,0.01152162,-0.645304633,0.01417783,0.005865911,-1.118534427,0.008323631,0.006813205,0.049905243,0.042448381,0.149420424,0.007456863,"Paired_control","Signaling"
"DPOGS203228",0.003992749,-0.729699893,0.005056185,0.009029982,-0.918979198,0.012563133,0.005076695,-0.643015497,0.006142785,0.039715989,0.058823529,0.016094496,0.726393563,0.042729033,"Paired_control","Modulation"
"DPOGS203137",0.004988662,-0.196622388,0.005286305,0.012232416,-1.210440302,0.018860417,0.005340791,-0.955269078,0.007170569,0.068111913,0.223735409,0.129583537,0.420817929,0.094151871,"Paired_control","Modulation"
"DPOGS203136",0.00737978,0.029069316,0.007318856,0.030027298,0.50491267,0.026188349,0.012230106,0.001321899,0.012225833,0.13901774,0.313974592,0.111027829,0.646379573,0.202946763,"Paired_control","Modulation"
"DPOGS203233",0.002704541,-1.570745328,0.004915534,0.00281618,-1.752707297,0.007105249,0.00291634,-1.669456281,0.005324246,0.071581961,0.077101002,0,1,0.077101002,"Paired_control","Modulation"
"DPOGS203135",0.001703543,-1.481150408,0.003028303,0.003517752,-1.38288277,0.006517436,0.002350714,-1.897065509,0.0047929,-0.05998347,0.195448461,0.287792378,-0.472471961,-0.092343918,"Paired_control","Modulation"
"DPOGS208813",0.004031559,-1.879508536,0.009062026,0.010662789,-0.273083555,0.011769764,0.005700026,-1.350642926,0.009112524,0,0,0,NA,NA,"Paired_control","Effector"
"DPOGS208814",0.003850913,-0.877097774,0.005180911,0.00341311,-0.349334111,0.003994402,0.00360357,-0.777390183,0.004603102,0.016421108,0.039695946,0.022243228,0.439659949,0.017452718,"Paired_control","Effector"
"DPOGS208811",0.003900227,-1.568377953,0.006852618,0.004723425,-1.136759682,0.007475583,0.004752462,-1.369111768,0.007452652,0.003972763,0.013865779,0.009798464,0.293334747,0.004067315,"Paired_control","Effector"
"DPOGS208816",0.001453745,-1.569481925,0.00262782,0.018254645,-1.071527396,0.025631596,0.005369519,-1.253008578,0.007947624,0.031002484,0.073055774,0.03850734,0.472904903,0.034548434,"Paired_control","Effector"
"DPOGS208817",0.006563779,-1.268333666,0.010032958,0.007621567,-0.492287072,0.009177613,0.006016797,-1.294726044,0.00917079,0.073318201,0.134581882,0.047449287,0.647431838,0.087132595,"Paired_control","Effector"
"DPOGS208800",0.002578528,-1.48880876,0.004879238,0.014279142,-0.338960163,0.015961067,0.004768437,-1.129450556,0.006979518,0.017769003,0.018090452,0,1,0.018090452,"Paired_control","Effector"
"DPOGS208799",0.003057598,-0.950852472,0.004288843,0.008956339,-1.478602718,0.015693018,0.00583494,-1.205324971,0.008605799,-0.022489748,0.031208499,0.055691699,-0.78450422,-0.024483199,"Paired_control","Effector"
"DPOGS208792",0.006671393,-1.023431072,0.009237598,0.012669618,-0.832878427,0.01660711,0.009158112,-1.025322622,0.012490694,0.007072694,0.044165758,0.036511057,0.173317552,0.007654701,"Paired_control","Effector"
"DPOGS208791",0.009157106,-1.010530305,0.012721444,0.002148632,-1.862662884,0.006522162,0.006844115,-1.33859353,0.010695488,0.023417259,0.045550847,0.020563438,0.548560798,0.024987409,"Paired_control","Effector"
"DPOGS208826",0.002815304,-1.243015205,0.004288384,0.003923262,-1.883078556,0.008740584,0.003434478,-1.540447996,0.005771489,0.023307146,0.038984587,0.014419639,0.63011949,0.024564948,"Paired_control","Effector"
"DPOGS208827",0.002061606,-1.028447477,0.002908582,0.007817545,-0.570023375,0.009354484,0.003639307,-1.02688935,0.004987308,0.046058721,0.0625,0.012929855,0.793122313,0.049570145,"Paired_control","Effector"
"DPOGS208828",0.008193669,-1.134939782,0.011771956,0.009624898,0.075040404,0.009401458,0.008276815,-0.747394514,0.01029886,0.025511986,0.062867481,0.034807777,0.44633097,0.028059704,"Paired_control","Effector"
"DPOGS208829",0.010781801,-1.003221837,0.014722422,0.006000774,-1.726582301,0.012535277,0.007389229,-1.309304729,0.011270753,-0.002237349,0.031746032,0.0341332,-0.075195809,-0.002387169,"Paired_control","Effector"
"DPOGS208831",0.00704687,-0.58950763,0.009096396,0.00210084,-1.151418009,0.007558035,0.008133513,-0.791067173,0.010935029,-0.093383869,0.085915493,0.208461985,-1.426360815,-0.122546493,"Paired_control","Effector"
"DPOGS208786",0.003507091,-1.629996385,0.006336924,0.005857899,-0.872407887,0.007866526,0.004867622,-1.239880041,0.007228149,0.004026383,0.016884114,0.012737596,0.245586931,0.004146518,"Paired_control","Effector"
"DPOGS208836",0.002890635,-1.193767308,0.004280657,0.005843676,-1.166154129,0.008684193,0.003765049,-1.214031945,0.005511888,0.12951917,0.176279974,0.020765524,0.882201457,0.15551445,"Paired_control","Effector"
"DPOGS208841",0.001139818,-1.733240687,0.004100636,0.025510204,-0.942059304,0.036710454,0.009374454,-1.135340094,0.013890442,0.011000177,0.042607584,0.030785639,0.277461044,0.011821945,"Paired_control","Effector"
"DPOGS208777",0.002368002,-0.780124057,0.003054926,0.001954759,-0.398517956,0.002282177,0.002051102,-1.110394039,0.002947873,0.031746032,0.032786885,0,1,0.032786885,"Paired_control","Effector"
"DPOGS208774",0.006207296,-1.238546499,0.009173186,0.005741304,-1.426415792,0.009477025,0.006509147,-1.354527963,0.009984353,0.022411162,0.084133258,0.058417227,0.305658332,0.025716031,"Paired_control","Effector"
"DPOGS208843",0.004672812,-1.00606967,0.00662302,0.026839827,-0.488515341,0.031148264,0.008444654,-0.85399196,0.010940442,0.026619343,0.027347311,0,1,0.027347311,"Paired_control","Effector"
"DPOGS208770",0.003819832,-1.511734251,0.006654053,0.005197267,-0.417558601,0.006070232,0.004663228,-1.0956621,0.006616568,0.043213015,0.045164718,0,1,0.045164718,"Paired_control","Effector"
"DPOGS208846",0.005421647,-1.488288778,0.008913238,0.007719142,-1.246909219,0.011844455,0.005146182,-1.440574166,0.008213355,0.016759777,0.017045455,0,1,0.017045455,"Paired_control","Effector"
"DPOGS208766",0.003309709,0.397002482,0.002932647,0.003622304,0.783219321,0.002635622,0.003355578,0.602760549,0.002848475,0.007409561,0.963636364,0.935475804,0.029223222,0.028160559,"Paired_control","Effector"
"DPOGS214903",0.007547726,-1.610628868,0.013456366,0.001623377,-1.733240687,0.005840299,0.006056355,-1.937684518,0.01243033,0.092563786,0.240324594,0.112589186,0.53151201,0.127735408,"Paired_control","Effector"
"DPOGS214902",0.002266903,-1.028036677,0.003191269,0.003550054,-1.830539467,0.007823539,0.003243104,-1.42998389,0.005198378,0.006481853,0.052801724,0.045665989,0.135142086,0.007135735,"Paired_control","Signaling"
"DPOGS214901",0.003799581,0.212456139,0.003449304,0.001879699,-1.151418009,0.006762452,0.002361356,-0.415234424,0.002855258,-0.702362205,0.423766816,0,1,0.423766816,"Paired_control","Signaling"
"DPOGS214905",0.004529211,-1.55963666,0.009417865,0,NA,0,0.003574801,-1.637066806,0.007279693,0.112149533,0.126315789,0,1,0.126315789,"Paired_control","Signaling"
"DPOGS214906",0.007012372,-1.042979173,0.009798485,0.008384208,-0.632128089,0.010542489,0.006721522,-1.142430789,0.009634178,0.083789124,0.213824289,0.101768611,0.524054956,0.112055679,"Paired_control","Signaling"
"DPOGS214899",0.004635697,-1.319163138,0.007858507,0.003338372,-1.527302208,0.009177613,0.00484238,-1.519994352,0.008535822,-0.012934788,0.161062682,0.178765499,-0.109912598,-0.017702818,"Paired_control","Signaling"
"DPOGS212008",0.013868847,-0.338090783,0.015574132,0,NA,0,0.0093412,-0.827232496,0.012507544,0.012658664,0.412313433,0.38750757,0.060162636,0.024805863,"Paired_control","Recognition"
"DPOGS204032",0.003257225,-0.860947534,0.004630147,0.009476927,-1.493648595,0.01951695,0.006689936,-0.897554838,0.008969395,0.028264964,0.060167555,0.029323268,0.512639868,0.030844288,"Paired_control","Modulation"
"DPOGS204030",0.005242165,-1.482213197,0.00948824,0.007612059,-1.033362046,0.012121376,0.006836166,-1.438270195,0.011370495,-0.029596203,0.082779456,0.118627162,-0.433050751,-0.035847706,"Paired_control","Modulation"
"DPOGS204033",0.001879319,-0.706799139,0.002457394,0.015565399,-1.692000439,0.029880602,0.005100431,-1.457764741,0.008360088,0,0,0,NA,NA,"Paired_control","Modulation"
"DPOGS204036",0.004452718,-0.539425904,0.005287514,0.01913735,-0.305993931,0.02103874,0.008347845,-0.787820943,0.01054665,0,0,0,NA,NA,"Paired_control","Modulation"
"DPOGS204024",0.006423482,-0.984816597,0.008907216,0.011325611,-1.249345214,0.018057575,0.006960374,-1.407997224,0.011140456,0.103674094,0.161009574,0.036276481,0.774693641,0.124733093,"Paired_control","Modulation"
"DPOGS204038",0.004532085,-1.751831168,0.008538007,0.010860485,-1.262963455,0.01690613,0.00635714,-1.457692762,0.010235576,0.030191349,0.115324675,0.078991622,0.315050127,0.036333054,"Paired_control","Modulation"
"DPOGS204043",0.003580247,-1.405236715,0.006281567,0.00087108,-1.151418009,0.003133819,0.003069878,-1.456440535,0.005318979,0.129565817,0.14885194,0,1,0.14885194,"Paired_control","Modulation"
"DPOGS204017",0.009876223,-0.923870524,0.013058528,0.008560623,0.161720265,0.008143516,0.008939458,-0.95785118,0.011896906,0.04776841,0.240479549,0.171085988,0.288563254,0.069393561,"Paired_control","Modulation"
"DPOGS204045",0.005942769,-1.198415608,0.008713969,0.007425574,-1.994981584,0.017646227,0.005459591,-1.46458101,0.008817707,0.010503522,0.101217656,0.088625886,0.124402899,0.01259177,"Paired_control","Modulation"
